"name","orig_id","streetAddress","state","location"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR001858","C Bartolome Colon Esq  German Soriano","Santiago","19.45831,-70.70191"
"RAFA PEREZ  S R L","ADR004499","Carretera Luperon Km 7 1/2","Santiago","19.4965,-70.652443"
"RUAMAR","ADR006907","Av Circunvalacion No.430a","Santiago","19.428582,-70.688257"
"CENTRO HIERRO LA FUENTE","ADR003816","Av. 27 De Febrero Esq. Imbert","Santiago","19.473517,-70.713997"
"FARMACIA DILCIA MERCEDES","ADR002662","Calle Real 106","Santiago","19.485569,-70.60982"
"COOPERATIVA SAN MIGUEL INC","ADR007261","Av Yapur Dumit No 30","Santiago","19.424824,-70.697528"
"RUAMAR","ADR006864","Av Hermanas Mirabal Esq Salome","Hermanas Mirabal","19.372389,-70.352994"
"SUPER PLAZA VENEZUELA","ADR004543","Ave. Estrella Sadhala #98","Santiago","19.485883,-70.711921"
"COOPERATIVA LA UNION","ADR004510","Calle Sanchez #152","Hermanas Mirabal","19.372294,-70.350397"
"ASOCIACION MOCANA OFICINA PRINCIPAL MOCA","ADR007238","Av Juan Pablo Duarte Bella Terra Mall","Santiago","19.458182,-70.684561"
"FARMACIA SABANA IGLESIA","ADR006039","Avenida Santiago, No. 327","Santiago","19.325964,-70.753435"
"COOPERATIVA SAN MIGUEL INC","ADR007283","Av Santiago No 10","Santiago","19.325946,-70.753449"
"RUAMAR SRL","ADR007052","Carretera Gregorio Luperon Km 3 1 2 210","Santiago","19.479897,-70.665046"
"COOPERATIVA SAN MIGUEL INC","ADR006435","Fernando Valerio 92","Santiago","19.444677,-70.708122"
"COOPERATIVA SAN MIGUEL INC","ADR007272","Av Bartolome Colon Plaza Jorge Ii","Santiago","19.45791,-70.700797"
"COOPERATIVA SAN MIGUEL INC","ADR006392","Calle Pablo Steele Antigua","Santiago","19.397532,-70.743373"
"SUPERMERCADO UNIVERSITARIO SRL","ADR003751","Ave.antonio Guzman #90","Santiago","19.439792,-70.721554"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR000505","C 27 De Febrero Esq Padre Billini No  24","Duarte","19.29876,-70.25941"
"A Y G SERVICIOS MULTIPLES","ADR001782","Independencia 43","La Vega","19.123186,-70.642236"
"A Y G  SERVICIOS MULTIPLES","ADR003520","Calle 16 No. 63 Jarabacoa","La Vega","19.120112,-70.640358"
"CASA OVAEZ","ADR006732","Duarte 64","La Vega","19.132063,-70.374155"
"COOPERATIVA SAN MIGUEL INC","ADR007250","Calle 1ra No 44 Ens Libertad","Santiago","19.48513,-70.729241"
"FARMACIA SABANA IGLESIA","ADR006062","Av. Libertad #2","Santiago","19.325295,-70.814833"
"COOPERATIVA SAN MIGUEL INC","ADR006424","Emilio Prud Homme 01 Bella Vista","Santiago","19.45161,-70.781896"
"RUAMAR","ADR006853","Sanchez Esq Mella","Duarte","19.299533,-70.256056"
"RUAMAR","ADR006479","27 De Febrero #73","Duarte","19.293921,-70.255074"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002695","Carr  San Fco  De Mac    Nagua Km 2 1 2","Duarte","19.27679,-70.2408"
"RUAMAR","ADR006842","Duarte No.25-a","Sanchez Ramirez","19.12356,-70.303046"
"INVERSIONES YUDAVI  S R L","ADR006051","Calle Duarte No.37","Sanchez Ramirez","19.123718,-70.302031"
"COOPERATIVA LA CANELA","ADR004675","C/antonio Guzman Fernandez","Santiago","19.473771,-70.810979"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR000066","C Padre Merino No  10 Esq  Sanchez","Monsenor Nouel","18.942693,-70.397166"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR004235","Av  Las Hortensias  Ant  Aut  Duarte","Monsenor Nouel","18.94261,-70.39716"
"COOPERATIVA SAN MIGUEL INC","ADR006402","Av Jose Manuel Pena Hijo 19","Santiago","19.540104,-70.790167"
"FERRETERIA PLAZA POLANCO","ADR001155","Calle Duarte No. 68","Duarte","19.188067,-70.207972"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR000428","C Alejo Martinez No  13","San Pedro De Macoris","19.762867,-70.51385"
"COOPALINA","ADR006545","Calle Principal #19","Sanchez Ramirez","19.12809,-70.209153"
"FARMACIA SAMUEL","ADR000945","Carretera Principal","Puerto Plata","19.668802,-70.368596"
"ASFER","ADR004642","Carretera Jose Duran Ctro Come","La Vega","18.946852,-70.68418"
"RUAMAR","ADR006930","Padre Fantino No.45 Esq Genera","La Vega","18.942671,-70.409068"
"COOPERATIVA LA ALTAGRACIA","ADR006491","Aut Joaquin Balaguer No 136","Santiago","19.559197,-70.869205"
"RUAMAR SRL","ADR007041","Av Duarte 128","Espaillat","19.630343,-70.280524"
"ASOCIACION MOCANA DE AHORROS Y PRESTAMOS","ADR006567","Coconut Mall Calle Duarte Local 6 1a","Espaillat","19.630493,-70.280268"
"COOPERATIVA GUATAPANAL  INC","ADR004378","Calle Duarte, Plaza Espinal","Valverde","19.506398,-70.91998"
"FRANCISCO RAMIREZ MULTI SERVIS","ADR006204","Calle Principal #128","Sanchez Ramirez","19.099938,-70.167633"
"MUEBLERIA LA ALTAGRACIA","ADR001881","Calle Principal 91","Puerto Plata","19.730599,-70.601534"
"RUAMAR","ADR006688","Mella No 22 (centro De La Ciudad)","Sanchez Ramirez","19.058465,-70.153638"
"COOP  RIO GRANDE","ADR004664","Av. Hermanas Mirabal #29","Puerto Plata","19.669641,-70.828914"
"COOPERATIVA LA CANDELARIA","ADR006150","Calle Luis Manuel Sanchez No.","Sanchez Ramirez","19.058946,-70.152391"
"ASOCIACION MOCANA OFICINA PRINCIPAL MOCA","ADR007227","Duarte Esq San Jose","Puerto Plata","19.671098,-70.82979"
"RUAMAR","ADR006886","Manuel Ramon Roca No 50","Dajabon","19.550586,-71.707622"
"COOPERATIVA GLOBAL","ADR002640","Calle Duarte 43","Dajabon","19.550603,-71.706734"
"COOPBUENO","ADR004752","C/27 De Febrero #40-40","Monte Cristi","19.701258,-71.747767"
"COOPERATIVA GLOBAL","ADR000912","Duarte # 49","Dajabon","19.419956,-71.613391"
"COOPBUENO","ADR004741","C/andres Medina No.118","Dajabon","19.483682,-71.546627"
"INVERSIONES MARTINEZ GENAO  E","ADR004390","Calle Duarte No. 55. El Llano.","Monte Cristi","19.657233,-71.508543"
"COOPERATIVA GLOBAL","ADR002925","Calle San Jose Esq Sanchez","Dajabon","19.31535,-71.694704"
"COOPERATIVA GLOBAL","ADR003607","Calle Duarte 17 Esq Capoltillo","Dajabon","19.434404,-71.473894"
"COOPBUENO","ADR004851","Calle 30 De Mayo No.63","Monte Cristi","19.711569,-71.499132"
"FARMACIA HERMANOS GENAO","ADR003333","Calle Altagracia 9","Monte Cristi","19.711321,-71.49814"
"COOP AHORRO Y CREDITO MOMON B","ADR004202","Calle Libertad No. 16","Santiago Rodriguez","19.409061,-71.440688"
"SUPERMERCADO LILO","ADR002772","Calle Juan De La Cruz Alvarez","-","19.84709,-71.647006"
"SUPERMERCADO LILO","ADR007359","Calle Juan De La Cruz Alvarez","Monte Cristi","19.84709,-71.647006"
"COMPRA VENTA MARTINEZ","ADR000462","Calle Bernardo Rodriguez 48","Monte Cristi","19.738654,-71.445993"
"COOPBUENO","ADR004730","C/ing. Rodrigo Lozada,","Monte Cristi","19.667642,-71.398392"
"ESPACIO DIGITAL DEL CIBAO  SRL","ADR004455","Av. Proceres De La Restauracio","Santiago Rodriguez","19.477457,-71.342568"
"BANCO MULTIPLE VIMENCA  C  POR","ADR004301","Av Abraham Lincoln  Esq J F Ke","Distrito Nacional","18.483631,-69.939474"
"FARMACIA METROPOLITANA  S R L","ADR004477","Plaza Metropolitana, Local 110","Santo Domingo","18.483146,-69.921131"
"SUPEFARMACIA KAREN  SRL","ADR004466","Av. Nicolas De Ovando #936","Santo Domingo","18.499179,-69.923597"
"BANCO MULTIPLE VIMENCA  SA","ADR004565","Ave. Lope De Vega Esq. Rafael","Santo Domingo","18.470991,-69.931393"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002596","Av  W  Churchill Esq  Av  Gustavo M  Ric","Santo Domingo","18.47267,-69.94218"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004356","Av  J F Kennedy Esquina Maximo Gomez","Santo Domingo","18.48244,-69.91174"
"CARMELO GONZALEZ Y ASOC","ADR004004","C/ Luis Amiama Tio No. 147","Santo Domingo","18.503035,-69.943035"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR000561","Av  Maximo Gomez Esq  Nicolas De Ovando","Santo Domingo","18.50023,-69.91473"
"VIMENPAQ","ADR006633","Supermercado Nacional Arroyo H","Santo Domingo","18.502146,-69.942784"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003234","Av  Abraham Lincoln No  306","Santo Domingo","18.46182,-69.92852"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004280","Av  Jose Contreras Esq  Av  Alma Mater","Santo Domingo","18.46369,-69.91911"
"COOPERATIVA LA CANDELARIA","ADR007337","Av. 27 De Feb, Esq. Paseo De P","Distrito Nacional","18.47669,-69.91178"
"RUAMAR","ADR006699","Av 27 De Febrero Esq Winston Churchill","Distrito Nacional","18.464146,-69.936482"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR006622","Abraham Lincoln 306, La Julia","Distrito Nacional","18.461984,-69.928547"
"BANCO VIMENCA SA","ADR006073","Av Abrham Lincoln 312","Distrito Nacional","18.461948,-69.928485"
"CUENTA TRAINNING","ADR006820","Av  Abraham Lincoln No  306","Santo Domingo","18.46182,-69.92852"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR006644","Abraham Lincoln #306 La Julia","Santo Domingo","18.461641,-69.928432"
"COOPCENTRAL","ADR006666","Av Expreso Quinto Centenario Edif No 9","Distrito Nacional","18.485124,-69.904066"
"VIMENPAQ CHURCHILL","ADR004620","Av. Winston Churchill #5a","Santo Domingo","18.460375,-69.933657"
"INVERSIONES EC","ADR006819","Jose Contreras Esq Elvira De M","Distrito Nacional","18.466072,-69.91242"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR001836","Av  Duarte No  194 Esq  Manuela Diez","Santo Domingo","18.48793,-69.89544"
"COOP AHORRO Y CREDITO CENTRAL","ADR004718","Av. 27 De Febrero No. 338","Santo Domingo","18.459727,-69.94121"
"VIMENCA S A","ADR004839","Av  Nunez De Caceres Esq  Guarocuya","Santo Domingo","18.459762,-69.957308"
"ASOCIACION MOCANA OFICINA PRINCIPAL MOCA","ADR007249","Av Romulo Betancourt 306 Bella Vista","Distrito Nacional","18.457574,-69.940239"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR001946","Av  Padre Castellanos No  218 Esquina Ma","Santo Domingo","18.49769,-69.89275"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003926","Av  Duarte No  78 Esquina Barahona","Santo Domingo","18.48093,-69.89115"
"BANCO MULTIPLE VIMENCA C  POR","ADR003542","Ave Isabel Aguiar Local B 8","Santo Domingo","18.475728,-69.971159"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003762","Av  Luperon Antiguo Aeropuerto Herrera","Santo Domingo","18.46629,-69.96957"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003850","Av  Luperon Esq  Gustavo M  Ricart","Santo Domingo","18.4632,-69.96835"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002574","Av  Mella Esquina Av  Duarte No  258","Santo Domingo","18.47742,-69.88757"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003553","Autop  Duarte Km 10 1 2","Santo Domingo","18.48896,-69.97813"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004268","Autop  Duarte Km  17","Santo Domingo","18.488972,-69.978132"
"COOPCENTRAL","ADR006677","Km 9 Autopista Duarte","Santo Domingo","18.479239,-69.969097"
"CAPITAL COACH LINE","ADR006336","Av. 27 De Febrero, No. 442","Distrito Nacional","18.453922,-69.956564"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR001771","Av  Hermanas Mirabal No  449 Local  5","Santo Domingo","18.53099,-69.90699"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002134","Autop  Las Americas No  4 Ens  Ozama","Santo Domingo","18.48608,-69.87647"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004828","Av  Republica De Colombia","Santo Domingo","18.5074,-69.98512"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004444","Av  Independencia Km 8 1 2","Santo Domingo","18.43591,-69.95805"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR000660","Av  27 De Febrero No  1300 Plaza Jean Lu","Santo Domingo","18.45105,-69.9781"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003410","Av  Venezuela No  100 Los Mina Viejo","Santo Domingo","18.50479,-69.8733"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004103","Av  Prolongacion 27 De Febrero","Santo Domingo","18.48361,-69.99643"
"FACIL COMERCIAL","ADR004686","Av Principal  97","Santo Domingo","18.536658,-69.932093"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004158","Av  Hermanas Mirabal Esq  Charles De Gau","Santo Domingo","18.5447,-69.8989"
"BANCO MULTIPLE VIMENCA","ADR006831","Av Rep De Colombia","Distrito Nacional","18.507388,-69.984775"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002013","Autop  Duarte Km  13 1 2","Santo Domingo","18.50629,-70.00214"
"BANCO MULTIPLE VIMENCA  C  POR","ADR000572","San Vicente De Paul Esq. Carre","Santo Domingo","18.506385,-69.857271"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004279","Carr  De Mendoza Esq  Calle 20","Santo Domingo","18.49931,-69.85049"
"COOPERATIVA MANOGUAYABO","ADR007184","Prolongacion 27 De Febrero","Santo Domingo","18.483437,-69.9979"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002705","Av  Independencia Esquina Av  Luperon","Santo Domingo","18.42843,-69.98927"
"SUPER MERCADO TELLUS","ADR006194","Av. Jacobo Majluta No. 07","Santo Domingo","18.552518,-69.926586"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR003421","Autop  De San Isidro No  3","Santo Domingo","18.48499,-69.84044"
"COMUNICACIONES TECNICAS","ADR006941","Rumaldo Rodriguez Esq Conrado Mieses","Santo Domingo","18.480461,-70.004887"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004554","Av  Duarte No  90","Santo Domingo","18.52147,-70.01754"
"FACIL COMERCIAL","ADR007140","Calos Alvarez, Carretera De Ya","Santo Domingo","18.553422,-69.90333"
"COOPCENTRAL","ADR007382","Av. San Vicente De Paul No.224","Santo Domingo","18.502479,-69.855032"
"COOP DE AHORRO Y CREDITO MANOG","ADR003498","Calle Santa Clara No  1","Santo Domingo","18.477959,-70.008942"
"FACIL COMERCIAL","ADR007151","Av San Vicente De Paul #328","Santo Domingo","18.498905,-69.852781"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003300","Carr  Mella Km 8 1 2 Cansino Ii","Santo Domingo","18.51897,-69.83727"
"COOPERATIVA DE AHORRO Y CREDITO NEYB","ADR007304","Carretera Mella Plaza Paola  Cansino","Santo Domingo","18.50765,-69.8541"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002585","Av  Charles De Gaulle Cansino Ii","Santo Domingo","18.5276,-69.83804"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR000549","Av  Charles De Gaulle No  50","Santo Domingo","18.50804,-69.82842"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR001957","Av  Los Restauradores Esq  Calle 13","Santo Domingo","18.53821,-69.86292"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR006084","Av. Los Restauradores","Santo Domingo","18.541831,-69.861679"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003278","C Miramar Norte Esq  Marginal Km 10 Aut","Santo Domingo","18.46609,-69.81927"
"COMUNICACIONES TECNICAS","ADR006974","Av Charles De Gaulle Sabana Perdida","Santo Domingo","18.542377,-69.860044"
"COOPERATIVA EL PROGRESO","ADR007326","Carretera Mella No. 11516","Santo Domingo","18.515869,-69.841736"
"FACIL COMERCIAL","ADR004608","Calle Sanchez # 5","San Cristobal","18.412673,-70.032236"
"MELISSA URENA COMERCIAL","ADR006259","Calle Duarte No. 296","Santo Domingo","18.524156,-70.031244"
"FACIL COMERCIAL DE RODRIGUEZ SERRATA","ADR006743","Av Charles De Gaulle No 56","Santo Domingo","18.499761,-69.824309"
"MELISSA URENA COMERCIAL  EIRL","ADR004785","Calle Principal No.42","Santo Domingo","18.481376,-70.040512"
"COMUNICACIONES TECNICAS","ADR006985","Autopista San Isidro","Santo Domingo","18.49432,-69.81036"
"COMUNICACIONES TECNICAS","ADR006963","Av La Pista Hainamosa","Santo Domingo","18.528396,-69.805837"
"CARMELO GONZALEZ Y ASOC","ADR002639","Carretera Sanchez Madre Vieja","San Cristobal","18.415237,-70.101772"
"CARMELO GONZALEZ Y ASOC","ADR000758","C Padre Ayala Esq  Padre Borbon 103","San Cristobal","18.416367,-70.109809"
"FARMACIA SAN GREGORIO","ADR006172","Calle Sanchez, Km 21, Nigua.","San Cristobal","18.385843,-70.053117"
"AEROFARMACIA 101","ADR006183","Centro Comercial De La Fard","Santo Domingo","18.520762,-69.769613"
"ELECTRO MUEBLES HGHN","ADR006512","Autopista Duarte Km 25 N 96","Santo Domingo","18.568447,-70.09267"
"COMUNICACIONES TECNICAS","ADR006996","Bulevar La Mujer Ciudad Juan Bosch","Santo Domingo","18.493407,-69.746467"
"COOPCENTRAL","ADR006655","Duarte No 13","San Cristobal","18.414352,-70.109811"
"RUAMAR","ADR006721","Av Constitucion Esq Armando Nivar","San Cristobal","18.420563,-70.114084"
"CARMELO GONZALEZ AND ASOCIADOS","ADR004509","Carretera Sanchez #13","San Cristobal","18.414702,-70.116563"
"AGRO ESTRELLA","ADR001924","Calle Duarte No. 125","Santo Domingo","18.687987,-69.867814"
"FACIL COMERCIAL DE RODRIGUEZ S","ADR006028","Calle 27 De Febrero, No. 5,","Santo Domingo","18.44562,-69.634731"
"COOPERATIVA EL PROGRESO","ADR004653","C/carlos Manuel Pumarol #6","Santo Domingo","18.55941,-69.697481"
"CENTRO DE SERVICIOS JUAN JOSE","ADR006138","Calle La Trinitaria","San Cristobal","18.454364,-70.185404"
"COMUNICACIONES TECNICAS","ADR006952","Autopista Las Americas","Santo Domingo","18.45123,-69.671505"
"CREDITOS Y AGUATE","ADR002518","Calle Orlando Martinez 73","San Cristobal","18.334879,-70.178315"
"COOPERATIVA  EL PROGRESO","ADR007348","Calle 27 De Febrero No. 19, An","Santo Domingo","18.447443,-69.631716"
"COOPERATIVA EL PROGRESO","ADR003388","Calle Gaston Deligne No  6","Monte Plata","18.76658,-70.022447"
"SUPERMERCADO JOEL Y JIMENEZ","ADR006468","Av Juan Pablo Duarte No 83","San Cristobal","18.672878,-70.174843"
"COOPERATIVA LA CANDELARIA","ADR007403","Av Maria Estevez","Monte Plata","18.771755,-70.025299"
"FACIL COMERCIAL","ADR007173","Duarte No.36","Santo Domingo","18.447722,-69.606944"
"COOPERATIVA EL PROGRESO","ADR002057","Calle Gaston F  Deligne No  2","Monte Plata","18.756111,-69.637531"
"COOP DE AHORRO Y CREDITO EL PR","ADR006040","Calle Principal, El Caserio","Monte Plata","18.812406,-70.034767"
"AGENCIA MELO","ADR000044","Calle Duarte 33","Peravia","18.278767,-70.332014"
"ASOC PERAVIA DE AHORROS Y PRES","ADR004071","C/ Sanchez No. 56","Peravia","18.243494,-70.198578"
"COOPERATIVA DE AHORRO Y CREDIT","ADR004334","Calle Duarte No. 78-b","Peravia","18.244297,-70.199598"
"COOP NUESTRA SRA  DE LA CANDEL","ADR003883","Calle Altagracia No. 65","Monte Plata","18.809271,-69.784846"
"MAGNOLIA MELO MULTISERVICE  SR","ADR004367","Ave Maximo Gomez Edificio La Sirena","Peravia","18.280434,-70.341379"
"RUAMAR","ADR006875","Mella No.03, Pueblo Abajo","Monte Plata","18.753512,-69.63596"
"ASOC PERAVIA DE AHORROS Y PRES","ADR004729","Calle Duarte No.54, Distrito","Peravia","18.265291,-70.293391"
"RUAMAR SRL","ADR007106","Edif Billini Local 2","Peravia","18.279749,-70.333341"
"ASOC PERAVIA DE AHORROS Y PRES","ADR004071","C/ Sanchez No. 56","Peravia","18.243494,-70.198578"
"COOPERATIVA DE AHORRO Y CREDIT","ADR004334","Calle Duarte No. 78-b","Peravia","18.244297,-70.199598"
"CREDITOS Y AGUATE","ADR002518","Calle Orlando Martinez 73","San Cristobal","18.334879,-70.178315"
"ASOC PERAVIA DE AHORROS Y PRES","ADR004729","Calle Duarte No.54, Distrito","Peravia","18.265291,-70.293391"
"AGENCIA MELO","ADR000044","Calle Duarte 33","Peravia","18.278767,-70.332014"
"MAGNOLIA MELO MULTISERVICE  SR","ADR004367","Ave Maximo Gomez Edificio La Sirena","Peravia","18.280434,-70.341379"
"RUAMAR SRL","ADR007106","Edif Billini Local 2","Peravia","18.279749,-70.333341"
"CARMELO GONZALEZ Y ASOC","ADR000758","C Padre Ayala Esq  Padre Borbon 103","San Cristobal","18.416367,-70.109809"
"CARMELO GONZALEZ Y ASOC","ADR002639","Carretera Sanchez Madre Vieja","San Cristobal","18.415237,-70.101772"
"FACIL COMERCIAL","ADR004608","Calle Sanchez # 5","San Cristobal","18.412673,-70.032236"
"CARMELO GONZALEZ AND ASOCIADOS","ADR004509","Carretera Sanchez #13","San Cristobal","18.414702,-70.116563"
"COOPCENTRAL","ADR006655","Duarte No 13","San Cristobal","18.414352,-70.109811"
"RUAMAR","ADR006721","Av Constitucion Esq Armando Nivar","San Cristobal","18.420563,-70.114084"
"FARMACIA SAN GREGORIO","ADR006172","Calle Sanchez, Km 21, Nigua.","San Cristobal","18.385843,-70.053117"
"ASOC PERAVIA DE AHORROS Y PRES","ADR004246","Calle La Noria No. 1","Peravia","18.242874,-70.416284"
"CENTRO DE SERVICIOS JUAN JOSE","ADR006138","Calle La Trinitaria","San Cristobal","18.454364,-70.185404"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002705","Av  Independencia Esquina Av  Luperon","Santo Domingo","18.42843,-69.98927"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR000660","Av  27 De Febrero No  1300 Plaza Jean Lu","Santo Domingo","18.45105,-69.9781"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004444","Av  Independencia Km 8 1 2","Santo Domingo","18.43591,-69.95805"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004103","Av  Prolongacion 27 De Febrero","Santo Domingo","18.48361,-69.99643"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003850","Av  Luperon Esq  Gustavo M  Ricart","Santo Domingo","18.4632,-69.96835"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003762","Av  Luperon Antiguo Aeropuerto Herrera","Santo Domingo","18.46629,-69.96957"
"VIMENCA S A","ADR004839","Av  Nunez De Caceres Esq  Guarocuya","Santo Domingo","18.459762,-69.957308"
"BANCO MULTIPLE VIMENCA C  POR","ADR003542","Ave Isabel Aguiar Local B 8","Santo Domingo","18.475728,-69.971159"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002013","Autop  Duarte Km  13 1 2","Santo Domingo","18.50629,-70.00214"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003553","Autop  Duarte Km 10 1 2","Santo Domingo","18.48896,-69.97813"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004268","Autop  Duarte Km  17","Santo Domingo","18.488972,-69.978132"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004554","Av  Duarte No  90","Santo Domingo","18.52147,-70.01754"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004828","Av  Republica De Colombia","Santo Domingo","18.5074,-69.98512"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002596","Av  W  Churchill Esq  Av  Gustavo M  Ric","Santo Domingo","18.47267,-69.94218"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003234","Av  Abraham Lincoln No  306","Santo Domingo","18.46182,-69.92852"
"BANCO MULTIPLE VIMENCA  SA","ADR004565","Ave. Lope De Vega Esq. Rafael","Santo Domingo","18.470991,-69.931393"
"BANCO MULTIPLE VIMENCA  C  POR","ADR004301","Av Abraham Lincoln  Esq J F Ke","Distrito Nacional","18.483631,-69.939474"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004280","Av  Jose Contreras Esq  Av  Alma Mater","Santo Domingo","18.46369,-69.91911"
"MELISSA URENA COMERCIAL  EIRL","ADR004785","Calle Principal No.42","Santo Domingo","18.481376,-70.040512"
"CARMELO GONZALEZ Y ASOC","ADR004004","C/ Luis Amiama Tio No. 147","Santo Domingo","18.503035,-69.943035"
"SUPER FARMACIA VILLA FUNDACION","ADR000693","Calle Duarte # 15","Barahona","18.280694,-70.497389"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004356","Av  J F Kennedy Esquina Maximo Gomez","Santo Domingo","18.48244,-69.91174"
"SUPEFARMACIA KAREN  SRL","ADR004466","Av. Nicolas De Ovando #936","Santo Domingo","18.499179,-69.923597"
"COOP DE AHORRO Y CREDITO MANOG","ADR003498","Calle Santa Clara No  1","Santo Domingo","18.477959,-70.008942"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR000561","Av  Maximo Gomez Esq  Nicolas De Ovando","Santo Domingo","18.50023,-69.91473"
"COMUNICACIONES TECNICAS","ADR006941","Rumaldo Rodriguez Esq Conrado Mieses","Santo Domingo","18.480461,-70.004887"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003926","Av  Duarte No  78 Esquina Barahona","Santo Domingo","18.48093,-69.89115"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002574","Av  Mella Esquina Av  Duarte No  258","Santo Domingo","18.47742,-69.88757"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR001836","Av  Duarte No  194 Esq  Manuela Diez","Santo Domingo","18.48793,-69.89544"
"COOPERATIVA MANOGUAYABO","ADR007184","Prolongacion 27 De Febrero","Santo Domingo","18.483437,-69.9979"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR001946","Av  Padre Castellanos No  218 Esquina Ma","Santo Domingo","18.49769,-69.89275"
"CAPITAL COACH LINE","ADR006336","Av. 27 De Febrero, No. 442","Distrito Nacional","18.453922,-69.956564"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002134","Autop  Las Americas No  4 Ens  Ozama","Santo Domingo","18.48608,-69.87647"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR001771","Av  Hermanas Mirabal No  449 Local  5","Santo Domingo","18.53099,-69.90699"
"COOPCENTRAL","ADR006677","Km 9 Autopista Duarte","Santo Domingo","18.479239,-69.969097"
"MELISSA URENA COMERCIAL","ADR006259","Calle Duarte No. 296","Santo Domingo","18.524156,-70.031244"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003410","Av  Venezuela No  100 Los Mina Viejo","Santo Domingo","18.50479,-69.8733"
"ASOCIACION MOCANA OFICINA PRINCIPAL MOCA","ADR007249","Av Romulo Betancourt 306 Bella Vista","Distrito Nacional","18.457574,-69.940239"
"COOP AHORRO Y CREDITO CENTRAL","ADR004718","Av. 27 De Febrero No. 338","Santo Domingo","18.459727,-69.94121"
